"ProbeFileID","TaskID","ProbeFileName","ProbeMaskFileName","DonorFileID","DonorFileName","DonorMaskFileName","IsTarget","ProbePostProcessed","DonorPostProcessed","ManipulationQuality","IsManipulationTypeRemoval","IsManipulationTypeSplice","IsManipulationTypeCopyClone","Collection","BaseFileName","Lighting","IsControl","CorrespondingControlFileName","SemanticConsistency","ProbeWidth","ProbeHeight","ConfidenceScore","ProbeOutputMaskFileName","NMM","MCC","HAM","WL1","HL1","ColMaskFileName"
"NC2016_4883","Manipulation","probe/NC2016_4883.jpg","reference/manipulation/mask/NC2016_1504.png","","","","Y","none","","complex","N","Y","N","Nimble-SCI","world/NC2016_4530.jpg","same","N","probe/NC2016_4640.jpg","",5616,3744,0.5,"mask/NC2016_4883.png",-1,0.00384,0.7131,0.71368,0.68477,"maskoutputs/NC2016_4883_colored.jpg"
"NC2016_4896","Manipulation","probe/NC2016_4896.jpg","reference/manipulation/mask/NC2016_4075.png","","","","Y","rescale","","simple","N","Y","N","Nimble-WEB","world/NC2016_9868.jpg","","N","","inconsistent",2048,1536,0.5,"mask/NC2016_4896.png",-1,-0.24039,0.25022,0.86192,0.86057,"maskoutputs/NC2016_4896_colored.jpg"
"NC2016_4901","Manipulation","probe/NC2016_4901.jpg","reference/manipulation/mask/NC2016_3695.png","","","","Y","rescale","","complex","N","N","Y","Nimble-WEB","world/NC2016_8450.jpg","","N","","consistent",3216,2136,0.508061,"mask/NC2016_4901.png",-1,-0.11629,0.00271,0.89026,0.88999,"maskoutputs/NC2016_4901_colored.jpg"
"NC2016_4936","Manipulation","probe/NC2016_4936.jpg","reference/manipulation/mask/NC2016_5998.png","","","","Y","rescale","","simple","N","Y","N","Nimble-WEB","world/NC2016_2564.jpg","","N","","consistent",3488,2616,0.726905,"mask/NC2016_4936.png",-1,0.03291,0.05186,0.46631,0.46109,"maskoutputs/NC2016_4936_colored.jpg"
"NC2016_4937","Manipulation","probe/NC2016_4937.jpg","reference/manipulation/mask/NC2016_1714.png","","","","Y","rescale","","complex","Y","N","N","Nimble-WEB","world/NC2016_9811.jpg","","N","","consistent",960,1440,0.501235,"mask/NC2016_4937.png",-1,-0.81516,0.14075,0.82338,0.80901,"maskoutputs/NC2016_4937_colored.jpg"
"NC2016_4940","Manipulation","probe/NC2016_4940.jpg","reference/manipulation/mask/NC2016_1950.png","","","","Y","none","","complex","N","N","Y","Nimble-WEB","world/NC2016_2367.jpg","","N","","consistent",2048,1536,0.5,"mask/NC2016_4940.png",-1,0.00035,0.99897,0.99925,0.99917,"maskoutputs/NC2016_4940_colored.jpg"
"NC2016_4956","Manipulation","probe/NC2016_4956.jpg","reference/manipulation/mask/NC2016_7466.png","","","","Y","none","","complex","Y","N","N","Nimble-SCI","world/NC2016_0662.jpg","","N","probe/NC2016_4951.jpg","",4032,3024,0.5,"mask/NC2016_4956.png",-1,0.00234,0.91928,0.92045,0.91235,"maskoutputs/NC2016_4956_colored.jpg"
"NC2016_4962","Manipulation","probe/NC2016_4962.jpg","reference/manipulation/mask/NC2016_9866.png","","","","Y","rescale","","complex","Y","N","N","Nimble-SCI","world/NC2016_8517.jpg","","N","probe/NC2016_8551.jpg","",4032,3024,0.691269,"mask/NC2016_4962.png",-1,-0.03356,0.11942,0.50044,0.48842,"maskoutputs/NC2016_4962_colored.jpg"
"NC2016_4981","Manipulation","probe/NC2016_4981.jpg","reference/manipulation/mask/NC2016_4669.png","","","","Y","rescale","","complex","N","Y","N","Nimble-WEB","world/NC2016_3601.jpg","","N","","inconsistent",3264,2448,0.5,"mask/NC2016_4981.png",-1,-0.65969,0.06164,0.87957,0.87336,"maskoutputs/NC2016_4981_colored.jpg"
"NC2016_4993","Manipulation","probe/NC2016_4993.jpg","reference/manipulation/mask/NC2016_7117.png","","","","Y","rescale","","simple","Y","N","N","Nimble-SCI","world/NC2016_6722.jpg","","N","probe/NC2016_9810.jpg","",3888,2592,0.503171,"mask/NC2016_4993.png",-1,-0.76917,0.16555,0.78766,0.77101,"maskoutputs/NC2016_4993_colored.jpg"
"NC2016_5009","Manipulation","probe/NC2016_5009.jpg","reference/manipulation/mask/NC2016_6805.png","","","","Y","none","","simple","Y","N","N","Nimble-WEB","world/NC2016_5794.jpg","","N","","inconsistent",5184,3456,0.5,"mask/NC2016_5009.png",-1,0.00048,0.99415,0.99456,0.99398,"maskoutputs/NC2016_5009_colored.jpg"
"NC2016_5042","Manipulation","probe/NC2016_5042.jpg","reference/manipulation/mask/NC2016_1153.png","","","","Y","none","","complex","Y","N","N","Nimble-WEB","world/NC2016_8176.jpg","","N","","consistent",4320,3240,0.53908,"mask/NC2016_5042.png",-1,-0.7377,0.26088,0.68118,0.65487,"maskoutputs/NC2016_5042_colored.jpg"
"NC2016_5048","Manipulation","probe/NC2016_5048.jpg","reference/manipulation/mask/NC2016_2273.png","","","","Y","rescale","","simple","Y","N","N","Nimble-SCI","world/NC2016_1571.jpg","","N","probe/NC2016_4209.jpg","",5616,3744,0.5,"mask/NC2016_5048.png",-1,-0.55251,0.70355,0.90702,0.89967,"maskoutputs/NC2016_5048_colored.jpg"
"NC2016_5064","Manipulation","probe/NC2016_5064.jpg","reference/manipulation/mask/NC2016_6573.png","","","","Y","rescale","","complex","N","Y","N","Nimble-WEB","world/NC2016_5446.jpg","","N","","inconsistent",2592,1936,0.524297,"mask/NC2016_5064.png",-1,-0.3218,0.01167,0.92539,0.92423,"maskoutputs/NC2016_5064_colored.jpg"
"NC2016_5131","Manipulation","probe/NC2016_5131.jpg","reference/manipulation/mask/NC2016_6348.png","","","","Y","none","","complex","N","Y","N","Nimble-SCI","world/NC2016_8858.jpg","same","N","probe/NC2016_5000.jpg","",4032,3024,0.5,"mask/NC2016_5131.png",-1,0.00285,0.88482,0.88625,0.87467,"maskoutputs/NC2016_5131_colored.jpg"
"NC2016_5154","Manipulation","probe/NC2016_5154.jpg","reference/manipulation/mask/NC2016_0217.png","","","","Y","rescale","","complex","N","Y","N","Nimble-WEB","world/NC2016_1332.jpg","","N","","inconsistent",2592,1944,0.505241,"mask/NC2016_5154.png",-1,-0.24055,0.00963,0.90599,0.90502,"maskoutputs/NC2016_5154_colored.jpg"
"NC2016_5174","Manipulation","probe/NC2016_5174.jpg","reference/manipulation/mask/NC2016_4072.png","","","","Y","none","","simple","Y","N","N","Nimble-SCI","world/NC2016_6575.jpg","","N","probe/NC2016_0136.jpg","",5616,3744,0.5,"mask/NC2016_5174.png",-1,0.00187,0.91186,0.91266,0.90382,"maskoutputs/NC2016_5174_colored.jpg"
"NC2016_5182","Manipulation","probe/NC2016_5182.jpg","reference/manipulation/mask/NC2016_8014.png","","","","Y","none","","simple","N","Y","N","Nimble-WEB","world/NC2016_3735.jpg","","N","","consistent",2816,1880,0.5,"mask/NC2016_5182.png",-1,-0.00291,0.83479,0.83825,0.82145,"maskoutputs/NC2016_5182_colored.jpg"
"NC2016_5196","Manipulation","probe/NC2016_5196.jpg","reference/manipulation/mask/NC2016_2404.png","","","","Y","none","","simple","Y","N","N","Nimble-SCI","world/NC2016_1806.jpg","","N","probe/NC2016_6785.jpg","",3888,2592,0.5,"mask/NC2016_5196.png",-1,0.00197,0.95082,0.95178,0.94686,"maskoutputs/NC2016_5196_colored.jpg"
"NC2016_5211","Manipulation","probe/NC2016_5211.jpg","reference/manipulation/mask/NC2016_8860.png","","","","Y","rescale","","simple","N","Y","N","Nimble-WEB","world/NC2016_7151.jpg","","N","","consistent",3648,2734,0.5,"mask/NC2016_5211.png",-1,-0.82962,0.30205,0.6399,0.60935,"maskoutputs/NC2016_5211_colored.jpg"
"NC2016_5218","Manipulation","probe/NC2016_5218.jpg","reference/manipulation/mask/NC2016_2188.png","","","","Y","rescale","","complex","N","Y","N","Nimble-WEB","world/NC2016_8586.jpg","","N","","consistent",4752,3168,0.504069,"mask/NC2016_5218.png",-1,-0.513,0.01556,0.95338,0.95184,"maskoutputs/NC2016_5218_colored.jpg"
"NC2016_5239","Manipulation","probe/NC2016_5239.jpg","reference/manipulation/mask/NC2016_5292.png","","","","Y","none","","complex","Y","N","N","Nimble-WEB","world/NC2016_8994.jpg","","N","","inconsistent",640,480,0.757837,"mask/NC2016_5239.png",-1,-0.02708,0.0071,0.38973,0.389,"maskoutputs/NC2016_5239_colored.jpg"
"NC2016_5240","Manipulation","probe/NC2016_5240.jpg","reference/manipulation/mask/NC2016_8269.png","","","","Y","rescale","","simple","Y","N","N","Nimble-WEB","world/NC2016_1804.jpg","","N","","inconsistent",1024,683,0.509745,"mask/NC2016_5240.png",-1,-0.08886,0.00231,0.90601,0.9058,"maskoutputs/NC2016_5240_colored.jpg"
"NC2016_5243","Manipulation","probe/NC2016_5243.jpg","reference/manipulation/mask/NC2016_0022.png","","","","Y","none","","simple","N","N","Y","Nimble-WEB","world/NC2016_5533.jpg","","N","","inconsistent",3648,2736,0.5,"mask/NC2016_5243.png",-1,0.00065,0.99411,0.99451,0.99393,"maskoutputs/NC2016_5243_colored.jpg"
"NC2016_5257","Manipulation","probe/NC2016_5257.jpg","reference/manipulation/mask/NC2016_1390.png","","","","Y","none","","simple","Y","N","N","Nimble-WEB","world/NC2016_8169.jpg","","N","","consistent",1600,1200,0.989771,"mask/NC2016_5257.png",-1,-0.01066,0.04116,0.06078,0.05653,"maskoutputs/NC2016_5257_colored.jpg"
"NC2016_5270","Manipulation","probe/NC2016_5270.jpg","reference/manipulation/mask/NC2016_0454.png","","","","Y","none","","complex","N","N","Y","Nimble-WEB","world/NC2016_5510.jpg","","N","","consistent",4752,3168,0.5,"mask/NC2016_5270.png",-1,0.00104,0.97857,0.97928,0.97714,"maskoutputs/NC2016_5270_colored.jpg"
"NC2016_5275","Manipulation","probe/NC2016_5275.jpg","reference/manipulation/mask/NC2016_9826.png","","","","Y","rescale","","complex","Y","N","N","Nimble-WEB","world/NC2016_9651.jpg","","N","","inconsistent",1600,1200,0.5,"mask/NC2016_5275.png",-1,-0.79251,0.06221,0.91419,0.90794,"maskoutputs/NC2016_5275_colored.jpg"
"NC2016_5290","Manipulation","probe/NC2016_5290.jpg","reference/manipulation/mask/NC2016_8826.png","","","","Y","none","","complex","N","N","Y","Nimble-WEB","world/NC2016_0359.jpg","","N","","consistent",4032,3024,0.992943,"mask/NC2016_5290.png",-1,-0.07276,0.03198,0.19063,0.18742,"maskoutputs/NC2016_5290_colored.jpg"
"NC2016_5300","Manipulation","probe/NC2016_5300.jpg","reference/manipulation/mask/NC2016_9741.png","","","","Y","rescale","","complex","Y","N","N","Nimble-WEB","world/NC2016_5345.jpg","","N","","inconsistent",2800,2089,0.791291,"mask/NC2016_5300.png",-1,0.02619,0.01235,0.46543,0.46421,"maskoutputs/NC2016_5300_colored.jpg"
"NC2016_5307","Manipulation","probe/NC2016_5307.jpg","reference/manipulation/mask/NC2016_9234.png","","","","Y","rescale","","simple","Y","N","N","Nimble-WEB","world/NC2016_6495.jpg","","N","","consistent",640,480,0.5,"mask/NC2016_5307.png",-1,-0.29504,0.01516,0.91785,0.91633,"maskoutputs/NC2016_5307_colored.jpg"
"NC2016_5313","Manipulation","probe/NC2016_5313.jpg","reference/manipulation/mask/NC2016_4104.png","","","","Y","none","","complex","Y","N","N","Nimble-WEB","world/NC2016_4592.jpg","","N","","consistent",4000,3000,0.935664,"mask/NC2016_5313.png",-1,-0.08552,0.06543,0.31754,0.31097,"maskoutputs/NC2016_5313_colored.jpg"
"NC2016_5321","Manipulation","probe/NC2016_5321.jpg","reference/manipulation/mask/NC2016_2435.png","","","","Y","rescale","","simple","Y","N","N","Nimble-WEB","world/NC2016_1103.jpg","","N","","consistent",640,480,0.5,"mask/NC2016_5321.png",-1,-0.16619,0.00534,0.92567,0.92517,"maskoutputs/NC2016_5321_colored.jpg"
"NC2016_5334","Manipulation","probe/NC2016_5334.jpg","reference/manipulation/mask/NC2016_4250.png","","","","Y","rescale","","simple","Y","N","N","Nimble-WEB","world/NC2016_7298.jpg","","N","","consistent",4928,3264,0.504294,"mask/NC2016_5334.png",-1,-0.7926,0.14759,0.88003,0.86842,"maskoutputs/NC2016_5334_colored.jpg"
"NC2016_5343","Manipulation","probe/NC2016_5343.jpg","reference/manipulation/mask/NC2016_5053.png","","","","Y","none","","complex","N","Y","N","Nimble-WEB","world/NC2016_7624.jpg","","N","","inconsistent",4608,3456,0.953078,"mask/NC2016_5343.png",-1,-0.09026,0.03467,0.40234,0.39885,"maskoutputs/NC2016_5343_colored.jpg"
"NC2016_5345","Manipulation","probe/NC2016_5345.jpg","reference/manipulation/mask/NC2016_9741.png","","","","Y","none","","complex","Y","N","N","Nimble-WEB","world/NC2016_4227.jpg","","N","","inconsistent",2800,2089,0.5,"mask/NC2016_5345.png",-1,0.0012,0.98779,0.98864,0.98743,"maskoutputs/NC2016_5345_colored.jpg"
"NC2016_5397","Manipulation","probe/NC2016_5397.jpg","reference/manipulation/mask/NC2016_0090.png","","","","Y","none","","complex","N","Y","N","Nimble-SCI","world/NC2016_5601.jpg","different","N","probe/NC2016_1262.jpg","",5616,3744,0.5,"mask/NC2016_5397.png",-1,0.00134,0.95269,0.95343,0.94869,"maskoutputs/NC2016_5397_colored.jpg"
"NC2016_5442","Manipulation","probe/NC2016_5442.jpg","reference/manipulation/mask/NC2016_1051.png","","","","Y","none","","simple","N","N","Y","Nimble-WEB","world/NC2016_6510.jpg","","N","","consistent",3504,2336,0.5,"mask/NC2016_5442.png",-1,0.00089,0.99063,0.99152,0.99059,"maskoutputs/NC2016_5442_colored.jpg"
"NC2016_5444","Manipulation","probe/NC2016_5444.jpg","reference/manipulation/mask/NC2016_6576.png","","","","Y","none","","simple","N","N","Y","Nimble-WEB","world/NC2016_0545.jpg","","N","","inconsistent",1600,1200,0.5,"mask/NC2016_5444.png",-1,0.00053,0.99831,0.99889,0.99876,"maskoutputs/NC2016_5444_colored.jpg"
"NC2016_5446","Manipulation","probe/NC2016_5446.jpg","reference/manipulation/mask/NC2016_6573.png","","","","Y","none","","complex","N","Y","N","Nimble-WEB","world/NC2016_3796.jpg","","N","","inconsistent",2592,1936,0.5,"mask/NC2016_5446.png",-1,0.00122,0.9883,0.99029,0.98913,"maskoutputs/NC2016_5446_colored.jpg"
"NC2016_5512","Manipulation","probe/NC2016_5512.jpg","reference/manipulation/mask/NC2016_5049.png","","","","Y","rescale","","complex","N","Y","N","Nimble-SCI","world/NC2016_6343.jpg","same","N","probe/NC2016_2979.jpg","",3888,2592,0.51454,"mask/NC2016_5512.png",-1,-0.42451,0.09092,0.75977,0.75063,"maskoutputs/NC2016_5512_colored.jpg"
"NC2016_5597","Manipulation","probe/NC2016_5597.jpg","reference/manipulation/mask/NC2016_0454.png","","","","Y","rescale","","complex","N","N","Y","Nimble-WEB","world/NC2016_5270.jpg","","N","","consistent",4752,3168,0.536403,"mask/NC2016_5597.png",-1,-0.17241,0.02139,0.7516,0.74946,"maskoutputs/NC2016_5597_colored.jpg"
"NC2016_5604","Manipulation","probe/NC2016_5604.jpg","reference/manipulation/mask/NC2016_5281.png","","","","Y","none","","complex","Y","N","N","Nimble-SCI","world/NC2016_7593.jpg","","N","probe/NC2016_9932.jpg","",2448,3264,0.891191,"mask/NC2016_5604.png",-1,-0.00106,0.02909,0.48157,0.47865,"maskoutputs/NC2016_5604_colored.jpg"
"NC2016_5645","Manipulation","probe/NC2016_5645.jpg","reference/manipulation/mask/NC2016_0618.png","","","","Y","rescale","","complex","N","N","Y","Nimble-WEB","world/NC2016_9463.jpg","","N","","consistent",3888,2588,0.750219,"mask/NC2016_5645.png",-1,0.0068,0.00875,0.47361,0.47273,"maskoutputs/NC2016_5645_colored.jpg"
"NC2016_5702","Manipulation","probe/NC2016_5702.jpg","reference/manipulation/mask/NC2016_8696.png","","","","Y","none","","complex","Y","N","N","Nimble-WEB","world/NC2016_6160.jpg","","N","","inconsistent",1024,683,0.927081,"mask/NC2016_5702.png",-1,0.02069,0.00164,0.18981,0.18965,"maskoutputs/NC2016_5702_colored.jpg"
"NC2016_5730","Manipulation","probe/NC2016_5730.jpg","reference/manipulation/mask/NC2016_5812.png","","","","Y","rescale","","simple","Y","N","N","Nimble-WEB","world/NC2016_1293.jpg","","N","","consistent",4080,2720,0.507383,"mask/NC2016_5730.png",-1,-0.87898,0.65454,0.34379,0.27743,"maskoutputs/NC2016_5730_colored.jpg"
"NC2016_5739","Manipulation","probe/NC2016_5739.jpg","reference/manipulation/mask/NC2016_5367.png","","","","Y","rescale","","simple","N","Y","N","Nimble-WEB","world/NC2016_6014.jpg","","N","","inconsistent",2592,1944,0.503878,"mask/NC2016_5739.png",-1,-0.31389,0.01379,0.90989,0.9085,"maskoutputs/NC2016_5739_colored.jpg"
"NC2016_5749","Manipulation","probe/NC2016_5749.jpg","reference/manipulation/mask/NC2016_7876.png","","","","Y","none","","simple","N","Y","N","Nimble-WEB","world/NC2016_4761.jpg","","N","","consistent",2592,1944,0.995318,"mask/NC2016_5749.png",-1,-0.07536,0.08635,0.11138,0.10258,"maskoutputs/NC2016_5749_colored.jpg"
"NC2016_5781","Manipulation","probe/NC2016_5781.jpg","reference/manipulation/mask/NC2016_4558.png","","","","Y","rescale","","simple","N","Y","N","Nimble-SCI","world/NC2016_1720.jpg","different","N","probe/NC2016_1262.jpg","",5616,3744,0.5,"mask/NC2016_5781.png",-1,-0.13294,0.64005,0.9274,0.92275,"maskoutputs/NC2016_5781_colored.jpg"
"NC2016_5809","Manipulation","probe/NC2016_5809.jpg","reference/manipulation/mask/NC2016_9508.png","","","","Y","rescale","","simple","N","Y","N","Nimble-SCI","world/NC2016_7504.jpg","same","N","probe/NC2016_2619.jpg","",4032,3024,0.556865,"mask/NC2016_5809.png",-1,-0.3252,0.09858,0.67797,0.66806,"maskoutputs/NC2016_5809_colored.jpg"
"NC2016_5847","Manipulation","probe/NC2016_5847.jpg","reference/manipulation/mask/NC2016_8382.png","","","","Y","none","","simple","Y","N","N","Nimble-SCI","world/NC2016_7734.jpg","","N","probe/NC2016_8145.jpg","",4032,3024,0.5,"mask/NC2016_5847.png",-1,0.00217,0.92957,0.93055,0.92349,"maskoutputs/NC2016_5847_colored.jpg"
"NC2016_5881","Manipulation","probe/NC2016_5881.jpg","reference/manipulation/mask/NC2016_4029.png","","","","Y","rescale","","complex","N","Y","N","Nimble-SCI","world/NC2016_7921.jpg","different","N","probe/NC2016_0324.jpg","",5616,3744,0.511576,"mask/NC2016_5881.png",-1,-0.60977,0.06492,0.86455,0.85804,"maskoutputs/NC2016_5881_colored.jpg"
"NC2016_5884","Manipulation","probe/NC2016_5884.jpg","reference/manipulation/mask/NC2016_9485.png","","","","Y","rescale","","simple","N","Y","N","Nimble-WEB","world/NC2016_3563.jpg","","N","","inconsistent",3888,2592,0.501945,"mask/NC2016_5884.png",-1,-0.47173,0.02743,0.91211,0.90935,"maskoutputs/NC2016_5884_colored.jpg"
"NC2016_5887","Manipulation","probe/NC2016_5887.jpg","reference/manipulation/mask/NC2016_9778.png","","","","Y","none","","simple","Y","N","N","Nimble-WEB","world/NC2016_2151.jpg","","N","","inconsistent",960,1440,0.574992,"mask/NC2016_5887.png",-1,0.01331,0.23856,0.71259,0.71242,"maskoutputs/NC2016_5887_colored.jpg"
"NC2016_5892","Manipulation","probe/NC2016_5892.jpg","reference/manipulation/mask/NC2016_7167.png","","","","Y","none","","simple","N","Y","N","Nimble-SCI","world/NC2016_6575.jpg","same","N","probe/NC2016_0324.jpg","",5616,3744,0.5,"mask/NC2016_5892.png",-1,0.00252,0.85151,0.8523,0.8374,"maskoutputs/NC2016_5892_colored.jpg"
"NC2016_5913","Manipulation","probe/NC2016_5913.jpg","reference/manipulation/mask/NC2016_1153.png","","","","Y","rescale","","complex","Y","N","N","Nimble-WEB","world/NC2016_5042.jpg","","N","","consistent",4320,3240,0.492011,"mask/NC2016_5913.png",-1,-0.68154,0.26088,0.67496,0.64865,"maskoutputs/NC2016_5913_colored.jpg"
"NC2016_5921","Manipulation","probe/NC2016_5921.jpg","reference/manipulation/mask/NC2016_4964.png","","","","Y","none","","complex","N","Y","N","Nimble-SCI","world/NC2016_7734.jpg","same","N","probe/NC2016_6301.jpg","",4032,3024,0.5,"mask/NC2016_5921.png",-1,0.00138,0.96986,0.97083,0.96781,"maskoutputs/NC2016_5921_colored.jpg"
"NC2016_5929","Manipulation","probe/NC2016_5929.jpg","reference/manipulation/mask/NC2016_8578.png","","","","Y","rescale","","simple","Y","N","N","Nimble-SCI","world/NC2016_6309.jpg","","N","probe/NC2016_4856.jpg","",4032,3024,0.5,"mask/NC2016_5929.png",-1,-0.55699,0.16274,0.82755,0.81962,"maskoutputs/NC2016_5929_colored.jpg"
"NC2016_5937","Manipulation","probe/NC2016_5937.jpg","reference/manipulation/mask/NC2016_0232.png","","","","Y","none","","complex","N","Y","N","Nimble-SCI","world/NC2016_2857.jpg","same","N","probe/NC2016_7402.jpg","",2448,3264,0.985755,"mask/NC2016_5937.png",-1,0.07041,0.01109,0.15194,0.15084,"maskoutputs/NC2016_5937_colored.jpg"
"NC2016_5943","Manipulation","probe/NC2016_5943.jpg","reference/manipulation/mask/NC2016_9704.png","","","","Y","none","","simple","N","Y","N","Nimble-WEB","world/NC2016_2054.jpg","","N","","inconsistent",3488,2616,0.5,"mask/NC2016_5943.png",-1,0.00131,0.97827,0.98001,0.97783,"maskoutputs/NC2016_5943_colored.jpg"
"NC2016_6002","Manipulation","probe/NC2016_6002.jpg","reference/manipulation/mask/NC2016_5928.png","","","","Y","rescale","","simple","N","N","Y","Nimble-WEB","world/NC2016_3627.jpg","","N","","consistent",3088,2056,0.503676,"mask/NC2016_6002.png",-1,-0.15948,0.00145,0.96612,0.96599,"maskoutputs/NC2016_6002_colored.jpg"
"NC2016_6003","Manipulation","probe/NC2016_6003.jpg","reference/manipulation/mask/NC2016_2943.png","","","","Y","rescale","","complex","Y","N","N","Nimble-WEB","world/NC2016_1917.jpg","","N","","inconsistent",2736,2736,0.531455,"mask/NC2016_6003.png",-1,-0.31716,0.0334,0.80861,0.80525,"maskoutputs/NC2016_6003_colored.jpg"
"NC2016_6005","Manipulation","probe/NC2016_6005.jpg","reference/manipulation/mask/NC2016_0090.png","","","","Y","rescale","","complex","N","Y","N","Nimble-SCI","world/NC2016_5397.jpg","different","N","probe/NC2016_1262.jpg","",5616,3744,0.5,"mask/NC2016_6005.png",-1,-0.13569,0.64165,0.92681,0.92207,"maskoutputs/NC2016_6005_colored.jpg"
"NC2016_6011","Manipulation","probe/NC2016_6011.jpg","reference/manipulation/mask/NC2016_7556.png","","","","Y","none","","simple","N","Y","N","Nimble-SCI","world/NC2016_6611.jpg","different","N","probe/NC2016_1956.jpg","",5616,3744,0.5,"mask/NC2016_6011.png",-1,0.00082,0.98144,0.98209,0.98023,"maskoutputs/NC2016_6011_colored.jpg"
"NC2016_6014","Manipulation","probe/NC2016_6014.jpg","reference/manipulation/mask/NC2016_5367.png","","","","Y","none","","simple","N","Y","N","Nimble-WEB","world/NC2016_4761.jpg","","N","","inconsistent",2592,1944,0.997182,"mask/NC2016_6014.png",-1,-0.0124,0.01294,0.11547,0.11409,"maskoutputs/NC2016_6014_colored.jpg"
"NC2016_6040","Manipulation","probe/NC2016_6040.jpg","reference/manipulation/mask/NC2016_5985.png","","","","Y","none","","simple","N","Y","N","Nimble-WEB","world/NC2016_9871.jpg","","N","","consistent",5616,3744,0.5,"mask/NC2016_6040.png",-1,0.00076,0.98301,0.98458,0.98287,"maskoutputs/NC2016_6040_colored.jpg"
"NC2016_6058","Manipulation","probe/NC2016_6058.jpg","reference/manipulation/mask/NC2016_2070.png","","","","Y","none","","complex","Y","N","N","Nimble-WEB","world/NC2016_3625.jpg","","N","","inconsistent",2048,1536,0.559284,"mask/NC2016_6058.png",-1,-0.01499,0.01968,0.39895,0.39697,"maskoutputs/NC2016_6058_colored.jpg"
"NC2016_6069","Manipulation","probe/NC2016_6069.jpg","reference/manipulation/mask/NC2016_5472.png","","","","Y","none","","simple","N","Y","N","Nimble-WEB","world/NC2016_3796.jpg","","N","","inconsistent",2592,1936,0.5,"mask/NC2016_6069.png",-1,0.00129,0.98722,0.98916,0.98789,"maskoutputs/NC2016_6069_colored.jpg"
"NC2016_6103","Manipulation","probe/NC2016_6103.jpg","reference/manipulation/mask/NC2016_0296.png","","","","Y","rescale","","complex","N","Y","N","Nimble-SCI","world/NC2016_9629.jpg","different","N","probe/NC2016_7273.jpg","",3888,2592,0.512826,"mask/NC2016_6103.png",-1,-0.35146,0.05713,0.78353,0.77779,"maskoutputs/NC2016_6103_colored.jpg"
"NC2016_6116","Manipulation","probe/NC2016_6116.jpg","reference/manipulation/mask/NC2016_8037.png","","","","Y","none","","simple","N","Y","N","Nimble-SCI","world/NC2016_4267.jpg","different","N","probe/NC2016_4649.jpg","",2448,3264,0.99534,"mask/NC2016_6116.png",-1,0.00307,0.00312,0.17687,0.17657,"maskoutputs/NC2016_6116_colored.jpg"
"NC2016_6138","Manipulation","probe/NC2016_6138.jpg","reference/manipulation/mask/NC2016_2657.png","","","","Y","rescale","","complex","Y","N","N","Nimble-SCI","world/NC2016_8814.jpg","","N","probe/NC2016_4856.jpg","",4032,3024,0.5,"mask/NC2016_6138.png",-1,-0.43282,0.1334,0.85511,0.8502,"maskoutputs/NC2016_6138_colored.jpg"
"NC2016_6142","Manipulation","probe/NC2016_6142.jpg","reference/manipulation/mask/NC2016_2157.png","","","","Y","none","","simple","N","Y","N","Nimble-SCI","world/NC2016_4530.jpg","same","N","probe/NC2016_4640.jpg","",5616,3744,0.5,"mask/NC2016_6142.png",0.32572,0.0012,0.40334,0.40272,0.34289,"maskoutputs/NC2016_6142_colored.jpg"
"NC2016_6217","Manipulation","probe/NC2016_6217.jpg","reference/manipulation/mask/NC2016_2712.png","","","","Y","rescale","","simple","Y","N","N","Nimble-WEB","world/NC2016_1633.jpg","","N","","inconsistent",4928,3264,0.5,"mask/NC2016_6217.png",-1,-0.5145,0.00611,0.98021,0.9796,"maskoutputs/NC2016_6217_colored.jpg"
"NC2016_6218","Manipulation","probe/NC2016_6218.jpg","reference/manipulation/mask/NC2016_7615.png","","","","Y","none","","complex","Y","N","N","Nimble-SCI","world/NC2016_6721.jpg","","N","probe/NC2016_8374.jpg","",2448,3264,0.997376,"mask/NC2016_6218.png",-1,-0.00487,0.01773,0.44432,0.4424,"maskoutputs/NC2016_6218_colored.jpg"
"NC2016_6233","Manipulation","probe/NC2016_6233.jpg","reference/manipulation/mask/NC2016_8997.png","","","","Y","rescale","","complex","Y","N","N","Nimble-SCI","world/NC2016_4507.jpg","","N","probe/NC2016_6974.jpg","",5616,3744,0.59976,"mask/NC2016_6233.png",-1,-0.08404,0.03386,0.60693,0.60354,"maskoutputs/NC2016_6233_colored.jpg"
"NC2016_6238","Manipulation","probe/NC2016_6238.jpg","reference/manipulation/mask/NC2016_1317.png","","","","Y","rescale","","simple","N","Y","N","Nimble-SCI","world/NC2016_7359.jpg","same","N","probe/NC2016_4908.jpg","",3888,2592,0.518133,"mask/NC2016_6238.png",-1,-0.32865,0.03514,0.82179,0.81827,"maskoutputs/NC2016_6238_colored.jpg"
"NC2016_6253","Manipulation","probe/NC2016_6253.jpg","reference/manipulation/mask/NC2016_4276.png","","","","Y","none","","simple","N","Y","N","Nimble-WEB","world/NC2016_1608.jpg","","N","","consistent",2048,1536,1,"mask/NC2016_6253.png",-1,0.10958,0.00093,0.21005,0.20964,"maskoutputs/NC2016_6253_colored.jpg"
